fd8a30c | Danila Danko | 2024-03-13 | fix(metrics): count dataless formations
5cf36fc | Abdelrahman Abounegm | 2024-03-12 | Improve error message
d415691 | Abdelrahman Abounegm | 2024-03-12 | Add cases for matching empty and lambda bindings
dfe8013 | Abdelrahman Abounegm | 2024-03-12 | Print a message when normalization max depth hit
1200523 | Abdelrahman Abounegm | 2024-03-12 | Improve dataization normalization error message
f5a1dad | Abdelrahman Abounegm | 2024-03-12 | Remove redundant imports
99ad3d4 | Abdelrahman Abounegm | 2024-03-11 | Add meta delta binding for matching bytes
0c42a94 | Abdelrahman Abounegm | 2024-03-11 | Add conditions related to being inside formation
ae36383 | Abdelrahman Abounegm | 2024-03-11 | Add `insideFormation` to Context
7aed7c9 | Abdelrahman Abounegm | 2024-03-11 | Match and colorize formation brackets
94ca13c | Danila Danko | 2024-03-11 | feat(try-unphi): gitignore try-unphi
cef72da | Danila Danko | 2024-03-11 | refactor(try-unphi): remove test.* files when initializing .eoc
2de371c | Danila Danko | 2024-03-11 | fix(try-unphi): convert only programs from phi
ba96a0e | Danila Danko | 2024-03-11 | fix(try-unphi): use cp
a51c9f0 | Danila Danko | 2024-03-11 | fix(try-unphi): update EO
9a31076 | Danila Danko | 2024-03-07 | fix: update eo submodule to 0.35.8
24a9310 | Abdelrahman Abounegm | 2024-03-06 | Add pattern matches for DeltaEmptyBinding
343a7c1 | Abdelrahman Abounegm | 2024-03-06 | Add support for empty delta bindings
d229554 | Abdelrahman Abounegm | 2024-03-05 | Add support for comments in Phi syntax
13aa9f1 | Danila Danko | 2024-03-07 | fix: switch eo to 0.35.6
717ad9c | Danila Danko | 2024-03-07 | fix: update EO to 0.35.8
e147aba | Abdelrahman Abounegm | 2024-03-07 | Enable the first method of dataizing object with φ
932822d | Danila Danko | 2024-03-07 | fix: disable tests that fail on windows
560ab49 | Danila Danko | 2024-03-07 | feat: support optional tests
af31704 | Danila Danko | 2024-03-07 | fix: log message
6c3fdff | Danila Danko | 2024-03-07 | fix: disable some tests
0aef90a | Danila Danko | 2024-03-07 | feat: optional "programs" in config
776ea1e | Danila Danko | 2024-03-07 | fix:  disable some tests
bf2b3f1 | Danila Danko | 2024-03-07 | feat: list all eo tests
7a434a4 | Abdelrahman Abounegm | 2024-03-07 | Add CLI subcommand for dataization
3fce663 | Abdelrahman Abounegm | 2024-03-07 | Implement dataization functions
178945c | Danila Danko | 2024-03-07 | fix: "find" command arguments
6cf27b4 | Danila Danko | 2024-03-07 | fix: remove add_metas, fix "find" command
3d83dd2 | Danila Danko | 2024-03-06 | fix: use cross-platform commands
a179200 | Danila Danko | 2024-03-06 | fix: eo version
c2a5af1 | Danila Danko | 2024-03-06 | feat: don't fail-fast in pipeline
564a5d0 | Danila Danko | 2024-03-06 | fix: disable tmate
1f156de | Danila Danko | 2024-03-06 | fix: upgrade eo
8c1135d | Danila Danko | 2024-03-06 | fix: disable tests on Windows
e0dde46 | Danila Danko | 2024-03-06 | fix: update eo and unphi
9a400ba | Abdelrahman Abounegm | 2024-03-06 | Add pattern matches for DeltaEmptyBinding
23fd4fe | Abdelrahman Abounegm | 2024-03-06 | Add support for empty delta bindings
0d8cbcd | Abdelrahman Abounegm | 2024-03-05 | Add support for comments in Phi syntax
0637f1c | Danila Danko | 2024-03-05 | try: debug stack-action
32501dc | Danila Danko | 2024-03-05 | try: set LC_ALL
ea83b7b | Danila Danko | 2024-03-05 | fix: use LC_ALL everywhere
502966a | Danila Danko | 2024-03-05 | fix: checkout submodules
c933eb0 | Danila Danko | 2024-03-05 | fix: comment out rule 5
b94786a | Danila Danko | 2024-03-04 | fix: enable stack in pipeline
67345a6 | Abdelrahman Abounegm | 2024-03-04 | Re-enable the updated rule 5
d595f2d | Abdelrahman Abounegm | 2024-03-04 | Add doctest for matchContext
95b53fb | Danila Danko | 2024-03-04 | chore: update docs
a39ea0d | Abdelrahman Abounegm | 2024-03-04 | Specify metavars for max depth and growth
b008999 | Danila Danko | 2024-03-03 | feat: add try-unphi script
23782d6 | Danila Danko | 2024-03-03 | fix: add metas
e71fa69 | Abdelrahman Abounegm | 2024-03-03 | Fix formatting
28d40c9 | Abdelrahman Abounegm | 2024-03-03 | Fix tests
21a0056 | Abdelrahman Abounegm | 2024-03-03 | Document max-growth-factor CLI argument
77e1493 | Abdelrahman Abounegm | 2024-03-03 | Redefine applyRules in terms of applyRulesWith
aa74e84 | Abdelrahman Abounegm | 2024-03-03 | Accept an object with limits rather than just int
de47893 | Abdelrahman Abounegm | 2024-03-03 | Apply substs from Phi and Ksi on current attribute
b74a155 | Abdelrahman Abounegm | 2024-03-03 | Add a CLI argument for maximum application depth
8964c6d | Nikolai Kudasov | 2024-03-01 | Temporarily disable Rules 1-5
e045481 | Nikolai Kudasov | 2024-03-01 | Increase number of tests, reduce generated object size
a7065e0 | Nikolai Kudasov | 2024-03-01 | Fix Rule 8, try fixing Rule 4
58b6e3e | Nikolai Kudasov | 2024-03-01 | Add regression test with two global object dispatches
5f43c40 | Nikolai Kudasov | 2024-03-01 | Fix generation of critical pairs
33db141 | Nikolai Kudasov | 2024-03-01 | Do not shrink vertex data
3683d81 | Nikolai Kudasov | 2024-03-01 | Apply fourmolu
fe19438 | Nikolai Kudasov | 2024-03-01 | Add a couple of simple regression tests
2d0e412 | Nikolai Kudasov | 2024-03-01 | Limit max term size by a factor of source term size
b940f8e | Nikolai Kudasov | 2024-03-01 | Do not expand global object before VTX is assigned to it
7f9c9b6 | Nikolai Kudasov | 2024-03-01 | Better generate bindings
e1cabd2 | Nikolai Kudasov | 2024-03-01 | Temporarily ignore VTX value when comparing objects
bd85cf1 | Danila Danko | 2024-03-01 | fix: disable normalizer
6f8f23b | Danila Danko | 2024-03-01 | refactor: partition pipeline into functions
2f452ef | Nikolai Kudasov | 2024-03-01 | Fix Rule 2 to be applicable inside dispatch and application
288051e | Nikolai Kudasov | 2024-03-01 | Speed up confluence testing
76e3503 | Nikolai Kudasov | 2024-03-01 | Rename test to spec
67e2b2e | Danila Danko | 2024-03-01 | fix: pipeline script
3ddfa83 | Danila Danko | 2024-03-01 | chore: update eo to 0.35.5
465a131 | Danila Danko | 2024-03-01 | refactor: format, add type
4266c6d | Danila Danko | 2024-02-29 | fix: demand recurse-submodules
fbb182b | Danila Danko | 2024-02-28 | chore: update docs
f3c2c36 | Danila Danko | 2024-02-28 | fix: CLI option descriptions
0003b61 | Abdelrahman Abounegm | 2024-02-28 | Remove outdated function
7599ad9 | Abdelrahman Abounegm | 2024-02-28 | Remove code duplication from getMaxNu
3b87fd7 | Danila Danko | 2024-02-28 | chore: update CLI docs
b69a7a1 | Danila Danko | 2024-02-28 | refactor: simplify reading the program in the `transform` command
c159261 | Danila Danko | 2024-02-28 | refactor: dataless formation definition
5ecd803 | Danila Danko | 2024-02-28 | fix: names
91374ee | Abdelrahman Abounegm | 2024-02-28 | Remove redundant import
f21ff43 | Abdelrahman Abounegm | 2024-02-28 | Fix the pre-defined rule 1 nu count
c6e3ccc | Abdelrahman Abounegm | 2024-02-28 | Fix rule 1 outputs
e0a57bc | Abdelrahman Abounegm | 2024-02-28 | Rename variable for clarification
3aee8c4 | Abdelrahman Abounegm | 2024-02-28 | Revert inadvertently committed depth limit
1d06413 | Danila Danko | 2024-02-28 | refactor: use MultiWayIf
bc4cc56 | Danila Danko | 2024-02-28 | refactor: remove ImplicitParams
d8b437e | Danila Danko | 2024-02-28 | fix: run hlint in the `check` job
e08cf50 | Danila Danko | 2024-02-28 | refactor: checks code in a separate job before build
5390e1d | Danila Danko | 2024-02-28 | feat: wrapped hlint that ignores bnfc-generated files
8d4e784 | Danila Danko | 2024-02-28 | fix: hlint config
53598fb | Danila Danko | 2024-02-28 | feat: default hlint config
b11dba1 | Danila Danko | 2024-02-28 | feat: run hlint in CI
149ea33 | Danila Danko | 2024-02-28 | fix: run CI for all PRs
3baba43 | Danila Danko | 2024-02-28 | fix: test names
c810c3e | Danila Danko | 2024-02-28 | fix: use getMaxNu in totalNuCount
647ce71 | Danila Danko | 2024-02-27 | refactor: remove redundant instance
5c89fb6 | Danila Danko | 2024-02-27 | refactor: select maximum
b2ceb5d | Danila Danko | 2024-02-27 | feat: top-level `commands` section
d035d6e | Danila Danko | 2024-02-27 | feat: links to commands pages
97ea0a0 | Danila Danko | 2024-02-27 | feat: commands page
156ac7b | Danila Danko | 2024-02-27 | Update eo-phi-normalizer/src/Language/EO/Phi/Rules/Common.hs
4c3dd3f | Danila Danko | 2024-02-27 | refactor: remove toc
bd3b55d | Danila Danko | 2024-02-27 | fix: include `normalizer` into summary
03c4223 | Danila Danko | 2024-02-27 | feat: add mdbook to devshell
5610078 | Danila Danko | 2024-02-27 | fix: run mdsh script on more files
5a61fe0 | Danila Danko | 2024-02-27 | refactor: format
566f0aa | Danila Danko | 2024-02-27 | fix: pretty-print json output
407bdca | Danila Danko | 2024-02-27 | fix: update dependencies
f26482a | Danila Danko | 2024-02-27 | feat: include phi-grammar
42ef088 | Danila Danko | 2024-02-27 | fix: include new sections into summary
f7fede4 | Danila Danko | 2024-02-27 | feat: introduction page
0f3df58 | Danila Danko | 2024-02-27 | feat: normalizer page
e82869b | Danila Danko | 2024-02-27 | refactor: normalizer-transform page
d0bd6d6 | Danila Danko | 2024-02-27 | feat: normalizer-metrics page
f0cab74 | Danila Danko | 2024-02-27 | feat: contributing page
f63185f | Danila Danko | 2024-02-27 | feat: installation page
ddf3c7b | Danila Danko | 2024-02-27 | refactor: move from readme to site
fe803d2 | Danila Danko | 2024-02-27 | feat: support read from stdin
fa266d9 | Danila Danko | 2024-02-27 | fix: write to file strictly
75c7f33 | Danila Danko | 2024-02-27 | refactor: move `normalizer transform` docs
cd264b9 | Danila Danko | 2024-02-27 | refactor: remove normalize-phi options page
b125e0b | Danila Danko | 2024-02-27 | refactor: remove symlink to readme
35e01e9 | Danila Danko | 2024-02-27 | refactor: move `user-defined rules` to `normalizer transform`
4d537cf | Abdelrahman Abounegm | 2024-02-27 | Rename depth param to fix warning
d32d84e | Abdelrahman Abounegm | 2024-02-27 | Ignore deltas when comparing objects
f752cab | Abdelrahman Abounegm | 2024-02-27 | Add matching current attribute to the context
49f0076 | Danila Danko | 2024-02-27 | refactor: make command for sample program mdsh-runnable
ce9e11f | Abdelrahman Abounegm | 2024-02-27 | Use confluentCriticalPairN for checking objects
1d03f39 | Abdelrahman Abounegm | 2024-02-26 | Rename "manual" to "regression" tests
129f2bc | Danila Danko | 2024-02-27 | feat: add markdownlint config
3b6086e | Danila Danko | 2024-02-27 | chore: update mds
dd50987 | Danila Danko | 2024-02-27 | feat: script to run mdsh
becae09 | Danila Danko | 2024-02-26 | fix: remove unused option
dcfe91b | Danila Danko | 2024-02-26 | refactor: cli
8dbf6ad | Danila Danko | 2024-02-26 | fix: switch to optparse-applicative
98e00a6 | Danila Danko | 2024-02-25 | fix: executable name
2e9077a | Danila Danko | 2024-02-25 | feat: use transform-phi and metrics-phi subcommands
6a6fe3a | Danila Danko | 2024-02-25 | refactor: equalObject
f8af145 | Danila Danko | 2024-02-25 | fix: improve test for added vertices
b640b14 | Danila Danko | 2024-02-25 | feat: new test for added vertices are incremental
09677d1 | Danila Danko | 2024-02-25 | fix: disable current_object
388e71b | Danila Danko | 2024-02-25 | fix: eval meta functions
c9c8d9b | Danila Danko | 2024-02-24 | refactor: use record field names
a01178a | Danila Danko | 2024-02-24 | refactor: use string-interpolate
d2072f1 | Danila Danko | 2024-02-24 | refactor: remove `matches` condition
c6bc03b | Danila Danko | 2024-02-24 | fix: pattern and result in rule 1
1da8096 | Danila Danko | 2024-02-24 | refactor: rule 1
6a78e16 | Danila Danko | 2024-02-21 | fix: downgrade resolver
7101457 | Abdelrahman Abounegm | 2024-02-24 | Add incrementality test for rule 1
31f5545 | Abdelrahman Abounegm | 2024-02-24 | Revert rule 5 to its earlier form and add a test
9aab577 | Abdelrahman Abounegm | 2024-02-24 | Fix tests to depend on equalObject instead of Eq
184d56d | Abdelrahman Abounegm | 2024-02-24 | Match ξ and Φ objects in `matchObject`
fdbdbbb | Abdelrahman Abounegm | 2024-02-24 | Write a custom Show instance for Subst
d75c9b4 | Abdelrahman Abounegm | 2024-02-22 | Add basic support for manual confluence tests
82cc5a3 | Abdelrahman Abounegm | 2024-02-21 | Move confluence checking to HSpec
4080189 | Abdelrahman Abounegm | 2024-02-21 | Change NF condition to support any object
a7ad6c5 | Abdelrahman Abounegm | 2024-02-21 | Ensure attributes in a formation are unique
dc502e3 | Abdelrahman Abounegm | 2024-02-21 | Fix rule 1 using rule context
8ec658e | Danila Danko | 2024-02-20 | feat: support json output
2fa396e | Danila Danko | 2024-02-21 | feat: doctest for countDataless
e6c1919 | Danila Danko | 2024-02-20 | fix: count formations (as per https://github.com/objectionary/eo/issues/2754#issuecomment-1871892256)
a71b49b | Danila Danko | 2024-02-20 | fix: metrics test data
8a9a75e | Danila Danko | 2024-02-20 | refactor: trivial cases
8ed550f | Danila Danko | 2024-02-20 | fix: count dataless formations
b8d3800 | Nikolai Kudasov | 2024-02-21 | Fix typo
668f06b | Danila Danko | 2024-02-21 | refactor: merge "pipeline" and "build" jobs
ca9784a | Danila Danko | 2024-02-21 | fix: downgrade resolver
c7e90d0 | Abdelrahman Abounegm | 2024-02-20 | Add an extra rule for application on bottom
b509326 | Danila Danko | 2024-02-20 | fix: typo in flag description
2fd710e | Danila Danko | 2024-02-20 | fix: typo in flag description
8c3d012 | Abdelrahman Abounegm | 2024-02-20 | Simplify usage of other arbitrary instances
99a678b | Abdelrahman Abounegm | 2024-02-20 | Use equalObject instead of the default Eq instance
c0af744 | Abdelrahman Abounegm | 2024-02-20 | Fix Arbitrarys to generate nonempty strings
e9a958d | Abdelrahman Abounegm | 2024-02-20 | Remove redundant code
3b4aa30 | Abdelrahman Abounegm | 2024-02-20 | Add generic shrink to several Arbitrary instances
d1871d2 | Abdelrahman Abounegm | 2024-02-20 | Auto format confluence test file
085eb16 | Abdelrahman Abounegm | 2024-02-20 | Filter out equal objects from the rule results
3422d86 | Nikolai Kudasov | 2024-02-19 | Confluence via critical pairs
47f664c | Abdelrahman Abounegm | 2024-02-19 | Define a wrapper to pretty print counter example
228d50d | Abdelrahman Abounegm | 2024-02-19 | Move `nub` into applyRules
3416876 | Abdelrahman Abounegm | 2024-02-19 | Fix the confluence property to use results length
5db05fa | Abdelrahman Abounegm | 2024-02-19 | Use genericShrink
dc4ef2d | Abdelrahman Abounegm | 2024-02-19 | Make sure Delta only has nonnegative integers
41a09c0 | Abdelrahman Abounegm | 2024-02-19 | Remove unnessecary resizing from Arbitrary Binding
cc8473b | Abdelrahman Abounegm | 2024-02-19 | Ensure the attribute label is not empty
2f10a50 | Abdelrahman Abounegm | 2024-02-16 | Attempt to limit the size of the arbitrary object
a57a1d3 | Abdelrahman Abounegm | 2024-02-16 | Add initial draft for confluence tests
1a1c220 | Danila Danko | 2024-02-16 | chore: update eolang
54cef85 | Danila Danko | 2024-02-16 | chore: update eo to 0.35.3
75dd68e | Danila Danko | 2024-02-16 | fix: update docs for the latest normalizer version
0d3eaca | Danila Danko | 2024-02-16 | fix: disable the pipeline job
4c66a4d | Danila Danko | 2024-02-16 | fix: print program
46c6fdb | Danila Danko | 2024-02-16 | fix: list item endings
b618206 | Danila Danko | 2024-02-16 | fix: todo
794ca77 | Nikolai Kudasov | 2024-02-16 | Fix typo in README
0762efa | Nikolai Kudasov | 2024-02-16 | Bump versions and update changelog
57bd140 | Danila Danko | 2024-02-16 | feat: user-defined rules page
6e4223f | Danila Danko | 2024-02-15 | fix: tests
676da52 | Danila Danko | 2024-02-15 | fix: phi grammar
857da5c | Danila Danko | 2024-02-15 | upd: syntax file
31091ac | Danila Danko | 2024-02-15 | fix: phi grammar
170fb46 | Danila Danko | 2024-02-14 | chore: update resolver
4c83611 | Danila Danko | 2024-02-14 | fix: pipeline script location
5ccddd3 | Danila Danko | 2024-02-14 | refactor: readme structure, commands
03faacf | Danila Danko | 2024-02-14 | refactor: commands formatting
1fa2d31 | Danila Danko | 2024-02-14 | fix: formatting
c9e9775 | Danila Danko | 2024-02-14 | feat: add metrics tests
143adc3 | Danila Danko | 2024-02-14 | feat: add metrics
a9c991a | Danila Danko | 2024-02-13 | chore: update eo parser version
309d24b | Danila Danko | 2024-02-13 | chore: update eo
94eb0ba | Danila Danko | 2024-02-11 | fix: redirect
ae33f33 | Abdelrahman Abounegm | 2024-02-11 | Document CLI output path option
cef3a1c | Abdelrahman Abounegm | 2024-02-11 | Document CLI input path option
4b2a216 | Abdelrahman Abounegm | 2024-02-11 | Format the user-defined rules file with Prettier
3387e84 | Abdelrahman Abounegm | 2024-02-11 | Add rule 2 to user-defined rules
24f74ef | Abdelrahman Abounegm | 2024-02-11 | Count vertex indices in applications and dispatch
c248d60 | Abdelrahman Abounegm | 2024-02-10 | Add a case for matching Termination
90a6181 | Abdelrahman Abounegm | 2024-02-10 | Add rule 12 to Yegor's user-defined rules
601a878 | Danila Danko | 2024-02-09 | fix: output with the `single` flag enabled
8ec6513 | Danila Danko | 2024-02-09 | fix: remove silently
64bdd1f | Danila Danko | 2024-02-09 | fix: set shell for pipeline
9c17919 | Danila Danko | 2024-02-09 | fix: print a program, not an object
ef7b8ba | Danila Danko | 2024-02-09 | refactor: formatting
b25a978 | Danila Danko | 2024-02-09 | feat: add one more print
20711f4 | Danila Danko | 2024-02-09 | fix: don't remove empty files
9e82c03 | Danila Danko | 2024-02-09 | feat: clean pipeline directory before a run
65b74e1 | Danila Danko | 2024-02-09 | feat: test without normalization
9fe8c05 | Abdelrahman Abounegm | 2024-02-09 | Remove the redundant field of Subst
bb970e5 | Abdelrahman Abounegm | 2024-02-09 | Fix the first rule by defining Φ in rule context
5028df7 | Abdelrahman Abounegm | 2024-02-09 | Add a function for evaluating meta functions
53ce696 | Danila Danko | 2024-02-09 | fix: print
26d1d55 | Danila Danko | 2024-02-09 | fix: directory
e1f63e3 | Danila Danko | 2024-02-09 | refactor: pipeline script
b78ed11 | Danila Danko | 2024-02-09 | feat: add `single` option that prints a single normalized program
3ad0df3 | Danila Danko | 2024-02-09 | feat: document the `single` option in readme
f44b51a | Danila Danko | 2024-02-09 | feat: add `single` option that prints a single normalized program
10cda89 | Abdelrahman Abounegm | 2024-02-08 | Add rule 1 as a user-defined rule
c0e5ecc | Abdelrahman Abounegm | 2024-02-08 | Implement substitution for meta function
a3acf39 | Abdelrahman Abounegm | 2024-02-08 | Move nu counting functions to Common
56738b7 | Abdelrahman Abounegm | 2024-02-08 | Add syntax support for meta functions
8d540f1 | Danila Danko | 2024-02-08 | refactor: install eo from local node config
819a488 | Danila Danko | 2024-02-08 | feat: enable eo phi
81e9204 | Danila Danko | 2024-02-08 | feat: add eolang as a dev dependency
22c8c59 | Danila Danko | 2024-02-08 | feat: build site in CI
cd6e775 | Danila Danko | 2024-02-08 | fix: flag in stack-action
9cb8705 | Danila Danko | 2024-02-08 | feat: add mdbook site files
5e01349 | Danila Danko | 2024-02-08 | fix: enable submodules
99c5173 | Danila Danko | 2024-02-08 | fix: incomplete pattern matches warning
26127b6 | Danila Danko | 2024-02-08 | fix: gitignore
6319b78 | Danila Danko | 2024-02-08 | refactor: action
e958b48 | Danila Danko | 2024-02-08 | refactor: pipeline script
8558eb3 | Danila Danko | 2024-02-08 | fix: directory name in test config
95dec7b | Abdelrahman Abounegm | 2024-02-07 | Fix missing argument in doctest
c0050aa | Abdelrahman Abounegm | 2024-02-07 | Add descriptions to some rules
067109d | Abdelrahman Abounegm | 2024-02-07 | Modify rule 5 to use context
4d68a2f | Abdelrahman Abounegm | 2024-02-07 | Clean up (and fix) the context matching function
0b78d54 | Abdelrahman Abounegm | 2024-02-07 | Change outerFormation to a non-empty list
db7e156 | Danila Danko | 2024-02-07 | refactor: remove old pipeline files
0dd5344 | Danila Danko | 2024-02-07 | feat: add script to transform the original eo tests
346046d | Abdelrahman Abounegm | 2024-02-07 | Add rule 4 to user-defined rules
94348a3 | Abdelrahman Abounegm | 2024-02-07 | Implement matching Phi from rule context
68284cd | Abdelrahman Abounegm | 2024-02-07 | Add outerFormations to context
7ccb80f | Danila Danko | 2024-02-06 | fix: clone submodules too
ac800c5 | Danila Danko | 2024-02-06 | fix: set eo to 0.34.1
df82168 | Danila Danko | 2024-02-06 | feat: add eo submodule
497a831 | Nikolai Kudasov | 2024-02-06 | Upgrade to stack-action@v5
4c7089a | Nikolai Kudasov | 2024-02-06 | Add test for terms generated from EO
bb21771 | Nikolai Kudasov | 2024-02-06 | Fix grammar to support terms generated from EO
c5a71b6 | Abdelrahman Abounegm | 2024-02-04 | Add support for `outPath` CLI parameter
b20a85c | Abdelrahman Abounegm | 2024-02-04 | Remove redundant extension
9cda60b | Nikolai Kudasov | 2024-02-02 | Remove -Werror, add synosis for the Haskell package
05d01ab | Nikolai Kudasov | 2024-02-02 | Add Hackage and Haddock badges in the READMEs
2d738df | Nikolai Kudasov | 2024-02-02 | Add a release workflow (release a candidate on Hackage)
f1c84d4 | Nikolai Kudasov | 2024-02-02 | Remove obsolete TODO (to please the PDD gods)
c1fcb87 | Nikolai Kudasov | 2024-02-02 | Update changelog
3439036 | Danila Danko | 2024-02-02 | fix: stack-action source
8ee2c39 | Abdelrahman Abounegm | 2024-02-02 | Reorder branches to match the order in syntax file
6df26b0 | Abdelrahman Abounegm | 2024-02-02 | Expand the wildcard to make all matches explicit
db66b17 | Abdelrahman Abounegm | 2024-02-02 | Ensure the rule conversion leaves no metavariables
d14f86c | Danila Danko | 2024-02-02 | fix: disable program 2 so that pipeline passes
57ceffd | Nikolai Kudasov | 2024-02-02 | Fix TODO format for PDD bot in Language.EO.Phi.Rules.Yaml
64e3729 | Nikolai Kudasov | 2024-02-02 | Fix TODO format for PDD bot
b91df80 | Abdelrahman Abounegm | 2024-02-01 | Add Rule 10 with a test
f6a074e | Abdelrahman Abounegm | 2024-02-01 | Implement attribute inequality
1f33d20 | Abdelrahman Abounegm | 2024-02-01 | Fix the phi attribute
20c85d4 | Abdelrahman Abounegm | 2024-02-01 | Fix Rule 8 expected result
898db1a | Abdelrahman Abounegm | 2024-02-01 | Add unit tests for the newly added rules
f1f3343 | Abdelrahman Abounegm | 2024-02-01 | Rename "(not)subset" to "present/absent"
80cd786 | Abdelrahman Abounegm | 2024-02-01 | Add support for delta and lambda as special attrs
f8d97ff | Danila Danko | 2024-02-01 | Update README.md
bb3c875 | Danila Danko | 2024-02-01 | fix: disable fail-fast
61d53a2 | Danila Danko | 2024-02-01 | fix: simplify workflow
dc84e3f | Danila Danko | 2024-02-01 | try: fromjson
a89bfc7 | Danila Danko | 2024-02-01 | refactor: readme
5e10aea | Danila Danko | 2024-02-01 | try: fix action
c372c13 | Danila Danko | 2024-02-01 | refactor: generate expressions to run scripts
6ae49f6 | Danila Danko | 2024-02-01 | fix: run each program in a subdirectory
d66c811 | Danila Danko | 2024-02-01 | feat: add old program that does something to graphs
e8c344f | Abdelrahman Abounegm | 2024-01-31 | Add rules 3, 8, and 11
353045c | Abdelrahman Abounegm | 2024-01-31 | Implement checking conditions before substituting
f899409 | Abdelrahman Abounegm | 2024-01-31 | Add YAML Condition constructors for (not)subset
4cb3101 | Abdelrahman Abounegm | 2024-01-31 | Add FromJSON instances to binding and attribute
3857f80 | Abdelrahman Abounegm | 2024-01-31 | Remove redundant extensions
bf49b27 | Abdelrahman Abounegm | 2024-01-31 | Remove outdated message
166fc6f | Danila Danko | 2024-01-31 | fix: comments
82377c2 | Danila Danko | 2024-01-31 | feat: add pipeline programs
94da2f5 | Danila Danko | 2024-01-31 | fix: job name
031e289 | Danila Danko | 2024-01-31 | fix: inputs
77ce2bd | Danila Danko | 2024-01-31 | refactor: run pipeline in a separate job for each program
a2da8ac | Danila Danko | 2024-01-31 | fix: gitignore
c665de6 | Danila Danko | 2024-01-31 | feat: set PROGRAM for pipeline
146f600 | Danila Danko | 2024-01-31 | refactor: pipeline script reads a specific program from a special directory
5c4a8a1 | Abdelrahman Abounegm | 2024-01-25 | Move reading source to case when yaml is provided
5602f56 | Abdelrahman Abounegm | 2024-01-25 | Specify Haskell extension as formatter for Haskell
f8c36a5 | Abdelrahman Abounegm | 2024-01-25 | Add missing key in test
5309a64 | Nikolai Kudasov | 2024-01-25 | Apply formatting to Test.EO.Phi
db87625 | Danila Danko | 2024-01-25 | feat: enable ImportQualifiedPost
cab3d70 | Nikolai Kudasov | 2024-01-25 | Apply formatting
fd37bd1 | Nikolai Kudasov | 2024-01-23 | Support --chain option, sketch more rules in yegor.yaml
2f618bf | Danila Danko | 2024-01-18 | feat: add CLI
2a7f2f1 | Nikolai Kudasov | 2024-01-18 | Fix matching
cf6d2b9 | Danila Danko | 2024-01-16 | chore: update the cabal file
1481ad7 | Danila Danko | 2024-01-16 | feat: run user-defined tests
e6ab161 | Danila Danko | 2024-01-16 | fix: pre-defined rules tests
97a8c7f | Danila Danko | 2024-01-16 | refactor: add unit tests for the rule 6
54ac539 | Danila Danko | 2024-01-16 | refactor: support unit tests for custom rules
f4c4b11 | Danila Danko | 2024-01-16 | refactor: pattern match Meta-things
e003d2f | Danila Danko | 2024-01-16 | refactor: simplify code
eccf0b9 | Danila Danko | 2024-01-16 | refactor: use only meta syntax
d91e9ac | Danila Danko | 2024-01-16 | refactor: remove generated rules syntax files
d0c354f | Danila Danko | 2024-01-16 | refactor: generate a single parser
5ca1c7b | Danila Danko | 2024-01-16 | refactor: run bnfc
4f98133 | Danila Danko | 2024-01-16 | refactor: remove old files
e8156e5 | Danila Danko | 2024-01-16 | feat: use the meta syntax as the main syntax
3f2e27d | Nikolai Kudasov | 2024-01-15 | WIP matchObject implementation
694e52f | Nikolai Kudasov | 2024-01-11 | Update yegor.yaml rule set
1de94a0 | Nikolai Kudasov | 2024-01-11 | WIP Parse and sketch conversion for user-defined rule sets
b4ca57e | Nikolai Kudasov | 2024-01-11 | Sketch user-defined rule set YAML
92b6c9b | Danila Danko | 2024-01-15 | feat: on file save, have a single newline at the end
4addead | Danila Danko | 2024-01-14 | refactor: readme
985b887 | Danila Danko | 2024-01-13 | refactor: add step names
613b7f4 | Danila Danko | 2024-01-13 | feat: run formatOnSave to vscode settings
c9ef577 | Danila Danko | 2024-01-13 | feat: use run-fourmolu action in CI
a6245aa | Danila Danko | 2024-01-13 | refactor: remove pre-commit-checks (not used in CI)
84f0d50 | Danila Danko | 2024-01-13 | fix: pre-commit configs section
9ebe3bd | Danila Danko | 2024-01-13 | fix: pre-commit installation instructions
f8d2d29 | Danila Danko | 2024-01-13 | feat: document pre-commit
b485349 | Danila Danko | 2024-01-12 | feat: add steps to run pre-commit checks
ef6063e | Danila Danko | 2024-01-12 | feat: add pre-commit checks
47f3cfc | Danila Danko | 2024-01-12 | fix: pre-commit config
855527e | Danila Danko | 2024-01-12 | refactor: format files
fdacac3 | Danila Danko | 2024-01-12 | feat: add pre-commit to requirements.txt
2a68d74 | Danila Danko | 2024-01-12 | feat: pre-commit config to run fourmolu
2545ee6 | Danila Danko | 2024-01-12 | feat: list fourmolu fixities
8f5db8d | Danila Danko | 2024-01-13 | fix: upgrade EO version
1f82c13 | Danila Danko | 2024-01-13 | refactor: nix script
2494f11 | Danila Danko | 2024-01-12 | fix: add -Werror flag to match CI
8b0ab4e | Danila Danko | 2024-01-12 | fix: rm redundant input
fcd7bb9 | Danila Danko | 2024-01-12 | refactor: code to run rules unit tests
655019e | Danila Danko | 2024-01-12 | upd: cabal file
06cd141 | Danila Danko | 2024-01-12 | upd: tests
2cac3f2 | Danila Danko | 2024-01-12 | refactor: move rules from phi-paper
c5bf9c5 | Danila Danko | 2024-01-12 | add: string-interpolate package
c5d45f5 | Nikolai Kudasov | 2024-01-11 | Fix imports/exports for the build
